t_start_utc,file,keyword,count,from_cache,server,latency_ms
2025-10-22T08:39:58.163388,shrek,DONKEY,320,True,9b683522af0c,12.52
2025-10-22T08:39:58.677231,shrek3,Hold,8,False,ecf5a14790a2,16.83
2025-10-22T08:39:59.195127,shrek,and,318,True,9b1c20177680,10.45
2025-10-22T08:39:59.706593,shrek,old,10,False,9b683522af0c,15.37
2025-10-22T08:40:00.223122,grail,time,33,False,ecf5a14790a2,17.91
2025-10-22T08:40:00.742381,grail,"lute,",0,False,9b1c20177680,16.27
2025-10-22T08:40:01.259712,shrek,stairs,7,True,9b683522af0c,15.39
2025-10-22T08:40:01.776159,shrek,And,318,True,ecf5a14790a2,10.23
2025-10-22T08:40:02.287380,shrek,old,10,True,9b1c20177680,10.00
2025-10-22T08:40:02.798331,shrek,tale,7,False,9b683522af0c,13.27
2025-10-22T08:40:03.312854,grail,Yeah,13,False,ecf5a14790a2,18.12
2025-10-22T08:40:03.832040,grail,is,317,False,9b1c20177680,21.45
2025-10-22T08:40:04.354851,grail,singing,33,False,9b683522af0c,14.73
2025-10-22T08:40:04.870569,shrek,I,386,True,ecf5a14790a2,13.70
2025-10-22T08:40:05.385235,grail,going,21,False,9b1c20177680,14.98
2025-10-22T08:40:05.901202,grail,upon,13,True,9b683522af0c,10.14
2025-10-22T08:40:06.412440,shrek3,him,87,True,ecf5a14790a2,10.14
2025-10-22T08:40:06.923763,shrek3,SCHOOL,14,False,9b1c20177680,18.92
2025-10-22T08:40:07.443725,grail,LTD,6,False,9b683522af0c,25.84
2025-10-22T08:40:07.970647,shrek3,116,1,False,ecf5a14790a2,15.87
2025-10-22T08:40:08.487578,shrek3,his,238,False,9b1c20177680,17.24
2025-10-22T08:40:09.006184,shrek,FIONA,211,True,9b683522af0c,11.87
2025-10-22T08:40:09.519054,shrek,you,409,True,ecf5a14790a2,12.34
2025-10-22T08:40:10.032510,shrek3,showing,1,False,9b1c20177680,17.41
2025-10-22T08:40:10.551075,grail,Gallahad,44,False,9b683522af0c,15.81
2025-10-22T08:40:11.068013,grail,right,66,False,ecf5a14790a2,35.87
2025-10-22T08:40:11.606157,shrek,will,16,False,9b1c20177680,16.51
2025-10-22T08:40:12.123678,grail,"collective,",0,True,9b683522af0c,11.48
2025-10-22T08:40:12.636564,grail,from,94,False,ecf5a14790a2,16.28
2025-10-22T08:40:13.153804,shrek3,CAPTAIN,41,True,9b1c20177680,12.70
2025-10-22T08:40:13.667578,grail,with/,0,False,9b683522af0c,16.26
2025-10-22T08:40:14.184933,grail,sell,1,True,ecf5a14790a2,10.92
2025-10-22T08:40:14.695391,shrek3,the,1285,True,9b1c20177680,10.37
2025-10-22T08:40:15.206765,shrek3,WOLF,7,False,9b683522af0c,15.34
2025-10-22T08:40:15.723097,shrek,FIONA,211,True,ecf5a14790a2,10.01
2025-10-22T08:40:16.234093,shrek3,still,18,True,9b1c20177680,10.88
2025-10-22T08:40:16.745923,shrek,SHREK,433,True,9b683522af0c,11.06
2025-10-22T08:40:17.258336,shrek,its,1,False,ecf5a14790a2,17.01
2025-10-22T08:40:17.776364,shrek,SHREK,433,True,9b1c20177680,12.37
2025-10-22T08:40:18.289754,shrek,DONKEY,320,True,9b683522af0c,11.20
2025-10-22T08:40:18.801974,grail,chops,3,False,ecf5a14790a2,13.26
2025-10-22T08:40:19.316186,shrek3,of,275,True,9b1c20177680,12.18
2025-10-22T08:40:19.829401,grail,-,259,True,9b683522af0c,11.93
2025-10-22T08:40:20.342335,shrek3,cues,3,True,ecf5a14790a2,12.00
2025-10-22T08:40:20.855417,grail,rows,1,True,9b1c20177680,11.77
2025-10-22T08:40:21.368253,grail,witch,30,False,9b683522af0c,20.01
2025-10-22T08:40:21.889298,shrek3,did,14,False,ecf5a14790a2,17.43
2025-10-22T08:40:22.407745,shrek3,Guards,23,True,9b1c20177680,11.57
2025-10-22T08:40:22.920280,shrek3,of,275,True,9b683522af0c,11.51
2025-10-22T08:40:23.432847,shrek3,WHITE,45,True,ecf5a14790a2,11.61
2025-10-22T08:40:23.945416,grail,19Prince,0,False,9b1c20177680,13.57
2025-10-22T08:40:24.460063,grail,are,114,True,9b683522af0c,12.01
2025-10-22T08:40:24.973159,shrek,Blah,1,True,ecf5a14790a2,11.50
2025-10-22T08:40:25.485659,shrek3,-,110,False,9b1c20177680,17.31
2025-10-22T08:40:26.004134,shrek,to,268,False,9b683522af0c,16.72
2025-10-22T08:40:26.521935,shrek3,glass,9,False,ecf5a14790a2,17.55
2025-10-22T08:40:27.040509,shrek,What,104,False,9b1c20177680,15.81
2025-10-22T08:40:27.557386,shrek,edge,2,True,9b683522af0c,11.95
2025-10-22T08:40:28.070416,shrek,your,49,False,ecf5a14790a2,16.25
