pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms
1,675fd83baf40,2025-10-09T15:38:25.820598,grail,"Eolio,",0,True,264f338d9c8f,7.443161011906341
1,675fd83baf40,2025-10-09T15:38:25.835041,shrek3,"Uh,",0,True,0253fe381655,7.479956999304704
1,675fd83baf40,2025-10-09T15:38:25.849495,shrek,he,118,True,c6c379263bc0,10.86790399858728
1,675fd83baf40,2025-10-09T15:38:25.867470,grail,[dancing,0,True,264f338d9c8f,7.423628005199134
1,675fd83baf40,2025-10-09T15:38:25.882291,grail,them.,0,True,0253fe381655,9.71231200674083
