pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
1,02143eac3e9f,2025-10-21T15:16:15.845342,shrek,baby,3,True,5fb80f9bc0f3,3.7494139996852023,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:15.952618,shrek,HOOD,13,True,5fb80f9bc0f3,6.2250009996205335,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:16.063141,shrek,And,318,True,5fb80f9bc0f3,10.06091799990827,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:16.181500,shrek3,me,72,True,5fb80f9bc0f3,3.079000000070664,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:16.289922,shrek,swamp,18,True,5fb80f9bc0f3,3.5482789999150555,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:16.399586,grail,chops,3,True,5fb80f9bc0f3,5.307151000124577,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:16.531232,shrek,And,318,True,5fb80f9bc0f3,3.171199999997043,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:16.639215,grail,thus,5,True,5fb80f9bc0f3,3.319072000522283,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:16.749757,shrek3,the,1285,True,5fb80f9bc0f3,3.3297539994237013,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:16.859378,shrek,What,104,True,5fb80f9bc0f3,3.710670999680588,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:16.970734,shrek,SHREK,433,True,5fb80f9bc0f3,5.256652000753093,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:17.085728,grail,Get,47,True,5fb80f9bc0f3,3.842320000330801,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:17.193163,shrek3,the,1285,True,5fb80f9bc0f3,4.655528000512277,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:17.302225,shrek,your,49,True,5fb80f9bc0f3,8.920797999962815,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:17.416707,shrek,Shrek,433,True,5fb80f9bc0f3,2.8986979996261653,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:17.522618,grail,I,298,True,5fb80f9bc0f3,4.279802000382915,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:17.630935,shrek3,us,12,True,5fb80f9bc0f3,3.313581999464077,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:17.738228,shrek,Is,132,True,5fb80f9bc0f3,3.608789999816509,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:17.845595,grail,the,1600,True,5fb80f9bc0f3,4.390442999465449,latency-02143eac3e9f.csv
1,02143eac3e9f,2025-10-21T15:16:17.953753,shrek3,116,1,True,5fb80f9bc0f3,2.867612000045483,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:18.060037,shrek,baby,3,True,5fb80f9bc0f3,3.961436999816215,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:18.168118,shrek,HOOD,13,True,5fb80f9bc0f3,7.36259999939648,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:18.281407,shrek,And,318,True,5fb80f9bc0f3,4.116969999813591,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:18.389326,shrek3,me,72,True,5fb80f9bc0f3,2.890537999519438,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:18.495575,shrek,swamp,18,True,5fb80f9bc0f3,4.791505999492074,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:18.604605,grail,chops,3,True,5fb80f9bc0f3,4.390551999676973,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:18.713241,shrek,And,318,True,5fb80f9bc0f3,2.6656390000425745,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:18.819409,grail,thus,5,True,5fb80f9bc0f3,2.77484700018249,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:18.925497,shrek3,the,1285,True,5fb80f9bc0f3,2.993735000018205,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:19.032435,shrek,What,104,True,5fb80f9bc0f3,3.904384000634309,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:19.140812,shrek,SHREK,433,True,5fb80f9bc0f3,3.526829999827896,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:19.248104,grail,Get,47,True,5fb80f9bc0f3,3.730446000190568,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:19.363212,shrek3,the,1285,True,5fb80f9bc0f3,24.7043900008066,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:19.510356,shrek,your,49,True,5fb80f9bc0f3,6.68701099948521,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:19.628879,shrek,Shrek,433,True,5fb80f9bc0f3,3.579837999495794,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:19.742829,grail,I,298,True,5fb80f9bc0f3,2.9536510000980343,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:19.852722,shrek3,us,12,True,5fb80f9bc0f3,2.710886000386381,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:19.958731,shrek,Is,132,True,5fb80f9bc0f3,2.77232299958996,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:20.065029,grail,the,1600,True,5fb80f9bc0f3,3.1259770003089216,latency-02143eac3e9f.csv
2,02143eac3e9f,2025-10-21T15:16:20.171914,shrek3,116,1,True,5fb80f9bc0f3,3.332778999720176,latency-02143eac3e9f.csv
1,033019d5d1e3,2025-10-21T15:16:16.258948,grail,Get,47,True,5fb80f9bc0f3,2.9553340000347816,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:16.365936,grail,3,18,True,5fb80f9bc0f3,4.470860000765242,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:16.474336,shrek3,of,275,True,5fb80f9bc0f3,2.629626000270946,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:16.580021,grail,with/,0,True,5fb80f9bc0f3,4.371639999590116,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:16.687286,grail,the,1600,True,5fb80f9bc0f3,3.734374000487151,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:16.794082,shrek,Blah,1,True,5fb80f9bc0f3,5.5091240001274855,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:16.904769,shrek,SHREK,433,True,5fb80f9bc0f3,6.972414999836474,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:17.020603,shrek,SHREK,433,True,5fb80f9bc0f3,3.9233210000020335,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:17.129612,shrek3,showing,1,True,5fb80f9bc0f3,3.6566909993780423,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:17.238911,shrek3,field,3,True,5fb80f9bc0f3,4.615728000317176,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:17.359129,grail,Footnote,4,True,5fb80f9bc0f3,5.642164000164485,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:17.477184,shrek,rising,1,True,5fb80f9bc0f3,2.467627999976685,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:17.583130,grail,are,114,True,5fb80f9bc0f3,4.153199999564095,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:17.691276,shrek3,fall,6,True,5fb80f9bc0f3,4.7613779997846,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:17.801088,shrek3,him,87,True,5fb80f9bc0f3,5.005193000215513,latency-033019d5d1e3.csv
1,033019d5d1e3,2025-10-21T15:16:17.910818,shrek,"Ha,",0,True,5fb80f9bc0f3,4.618242000105965,latency-033019d5d1e3.csv
