pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms
1,d1301e04510d,2025-10-09T15:29:29.918091,grail,lost,6,False,3e1718633b3f,10.40548000310082
1,d1301e04510d,2025-10-09T15:29:29.933614,grail,Auuuuuuuugh!,0,False,3e1718633b3f,10.440481986734085
1,d1301e04510d,2025-10-09T15:29:29.949704,shrek,rising,1,True,3e1718633b3f,6.656131998170167
1,d1301e04510d,2025-10-09T15:29:29.962441,shrek,FIONA,211,True,3e1718633b3f,7.047177001368254
1,d1301e04510d,2025-10-09T15:29:29.976254,shrek,FIONA'S,3,True,3e1718633b3f,7.534501011832617
