pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms
1,44a1a9b09c80,2025-10-09T15:38:27.558872,shrek3,2,8,False,0253fe381655,11.088276994996704
1,44a1a9b09c80,2025-10-09T15:38:27.574897,grail,Boom,4,True,c6c379263bc0,4.919220998999663
1,44a1a9b09c80,2025-10-09T15:38:27.583971,shrek,your,49,True,264f338d9c8f,4.240697991917841
1,44a1a9b09c80,2025-10-09T15:38:27.592523,shrek3,cues,3,True,0253fe381655,4.113411996513605
1,44a1a9b09c80,2025-10-09T15:38:27.600651,grail,few,8,True,c6c379263bc0,3.96359599835705
