pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms
1,6b1acd9f5b42,2025-10-10T10:26:09.147279,grail,Bridge,30,False,687a15061d0f,26.898294003331102
1,6b1acd9f5b42,2025-10-10T10:26:09.178528,shrek3,and,576,False,971c87764077,17.603439002414234
1,6b1acd9f5b42,2025-10-10T10:26:09.200010,shrek3,WHITE,45,False,971c87764077,10.928312010946684
1,6b1acd9f5b42,2025-10-10T10:26:09.215170,shrek,MAN,38,False,687a15061d0f,9.24163099261932
1,6b1acd9f5b42,2025-10-10T10:26:09.229099,grail,toward,10,False,971c87764077,10.381911997683346
