pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms
1,989d5a83337f,2025-10-09T15:44:31.121416,shrek,fair,2,True,9960c00ca881,14.718159000040032
1,989d5a83337f,2025-10-09T15:44:31.151011,shrek3,DWARF,10,True,e5f84ec5bd71,14.499062992399558
1,989d5a83337f,2025-10-09T15:44:31.180449,shrek3,SNOW,49,True,db884d19af34,12.240444993949495
1,989d5a83337f,2025-10-09T15:44:31.207435,shrek,I,386,True,9960c00ca881,7.855856994865462
1,989d5a83337f,2025-10-09T15:44:31.227705,shrek,our,11,False,e5f84ec5bd71,24.882017009076662
