t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
2025-10-21T22:22:32.612426,shrek,SHREK,433,True,686bdd44bd9e,8.001834001333918,latency-020c2a49274d.csv
2025-10-21T22:22:33.131708,shrek,SHREK,433,True,bab402329d33,8.25917000111076,latency-020c2a49274d.csv
2025-10-21T22:22:33.650778,shrek,What,104,True,ae1bf9faa4f3,8.503568999003619,latency-020c2a49274d.csv
2025-10-21T22:22:34.169677,shrek3,-,110,True,686bdd44bd9e,8.771709999564337,latency-020c2a49274d.csv
2025-10-21T22:22:34.689057,shrek3,Uh,18,True,bab402329d33,8.856733998982236,latency-020c2a49274d.csv
2025-10-21T22:22:35.208278,shrek,a,305,True,ae1bf9faa4f3,7.8621259999636095,latency-020c2a49274d.csv
2025-10-21T22:22:35.726760,shrek3,get,39,True,686bdd44bd9e,8.589056000346318,latency-020c2a49274d.csv
2025-10-21T22:22:36.245954,grail,from,94,True,bab402329d33,8.76767999943695,latency-020c2a49274d.csv
2025-10-21T22:22:36.764863,grail,elected,2,True,ae1bf9faa4f3,8.830058999592438,latency-020c2a49274d.csv
2025-10-21T22:22:37.284179,shrek,DONKEY,320,True,686bdd44bd9e,9.44557099865051,latency-020c2a49274d.csv
2025-10-21T22:22:37.803802,shrek,FIONA'S,3,True,bab402329d33,8.488106999720912,latency-020c2a49274d.csv
2025-10-21T22:22:38.323138,shrek,FIONA,211,True,ae1bf9faa4f3,9.225288999004988,latency-020c2a49274d.csv
2025-10-21T22:22:38.842797,grail,Gallahad,44,True,686bdd44bd9e,8.93345900112763,latency-020c2a49274d.csv
2025-10-21T22:22:39.361586,shrek3,PUSS,196,True,ae1bf9faa4f3,10.881285001232754,latency-020c2a49274d.csv
2025-10-21T22:22:39.882902,grail,Gallahad,44,True,686bdd44bd9e,7.875865998357767,latency-020c2a49274d.csv
2025-10-21T22:22:40.400793,shrek,tale,7,True,ae1bf9faa4f3,8.323259000462713,latency-020c2a49274d.csv
2025-10-21T22:22:40.919859,shrek3,MERLIN,73,True,686bdd44bd9e,8.28118400022504,latency-020c2a49274d.csv
2025-10-21T22:22:41.438128,shrek3,an,51,True,ae1bf9faa4f3,9.872910999547456,latency-020c2a49274d.csv
