t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
2025-10-22T00:51:11.515481,shrek3,ARTIE,213,True,1ae65fa4046a,4.547768000065844,latency-4268402daa7d.csv
2025-10-22T00:51:12.026391,grail,are,114,True,1ae65fa4046a,4.559390999929747,latency-4268402daa7d.csv
2025-10-22T00:51:12.535882,grail,Bum,13,True,1ae65fa4046a,3.831181999998989,latency-4268402daa7d.csv
2025-10-22T00:51:13.045284,shrek,you,409,True,1ae65fa4046a,4.75205099996856,latency-4268402daa7d.csv
2025-10-22T00:51:13.554797,grail,Footnote,4,True,1ae65fa4046a,4.735294999932194,latency-4268402daa7d.csv
2025-10-22T00:51:14.065302,shrek3,Artie,213,True,1ae65fa4046a,4.918687999975191,latency-4268402daa7d.csv
2025-10-22T00:51:14.576022,grail,To,718,True,1ae65fa4046a,4.338145000019722,latency-4268402daa7d.csv
2025-10-22T00:51:15.085691,grail,Who’s,3,True,1ae65fa4046a,7.774178999966352,latency-4268402daa7d.csv
2025-10-22T00:51:15.605167,grail,grabbing,5,True,1ae65fa4046a,4.531050999958097,latency-4268402daa7d.csv
2025-10-22T00:51:16.115447,shrek3,with,112,True,1ae65fa4046a,4.38309699995898,latency-4268402daa7d.csv
2025-10-22T00:51:16.625400,grail,door,14,True,1ae65fa4046a,4.659528999923168,latency-4268402daa7d.csv
2025-10-22T00:51:17.136210,shrek3,did,14,True,1ae65fa4046a,4.545634000010068,latency-4268402daa7d.csv
2025-10-22T00:51:17.646343,shrek3,the,1285,True,1ae65fa4046a,4.357841999990342,latency-4268402daa7d.csv
2025-10-22T00:51:18.156095,shrek3,reason,2,True,1ae65fa4046a,3.9299979999896095,latency-4268402daa7d.csv
2025-10-22T00:51:18.665562,shrek3,body),0,True,1ae65fa4046a,4.864750000024287,latency-4268402daa7d.csv
2025-10-22T00:51:19.177035,shrek,at,62,True,cce8498ef544,4.537267000046086,latency-4268402daa7d.csv
2025-10-22T00:51:19.687530,grail,CALLS,3,True,cce8498ef544,4.6405169999843565,latency-4268402daa7d.csv
2025-10-22T00:51:20.197998,grail,door,14,True,cce8498ef544,4.72859100000278,latency-4268402daa7d.csv
2025-10-22T00:51:20.708653,shrek3,get,39,True,cce8498ef544,4.709349999984624,latency-4268402daa7d.csv
2025-10-22T00:51:21.220229,grail,3,18,True,cce8498ef544,5.041218000087611,latency-4268402daa7d.csv
2025-10-22T00:51:21.731037,shrek,its,1,True,cce8498ef544,4.685848000008264,latency-4268402daa7d.csv
2025-10-22T00:51:22.241377,shrek3,dat,1,True,cce8498ef544,4.114918000027501,latency-4268402daa7d.csv
2025-10-22T00:51:22.750694,grail,on,139,True,cce8498ef544,4.37317199998688,latency-4268402daa7d.csv
