t_start_utc,file,keyword,count,from_cache,server,latency_ms
2025-10-21T21:45:56.401840,shrek3,decree,1,False,f29441e0e0be,23.599754997121636
2025-10-21T21:45:56.937568,grail,-,259,False,3b5622ea6070,18.651491998753045
2025-10-21T21:45:57.466887,shrek3,-,110,False,f29441e0e0be,18.250794000778114
2025-10-21T21:45:57.995316,shrek3,SHREK,678,True,3b5622ea6070,7.724905000941362
2025-10-21T21:45:58.513721,grail,3,18,True,f29441e0e0be,8.620878001238452
2025-10-21T21:45:59.033422,shrek,What,104,True,3b5622ea6070,7.841294998797821
2025-10-21T21:45:59.551930,grail,“I,0,False,f29441e0e0be,16.197883000131696
2025-10-21T21:46:00.077915,grail,the,1600,True,3b5622ea6070,8.87904200135381
2025-10-21T21:46:00.598769,shrek3,CHARMING,232,False,f29441e0e0be,19.332918000145582
2025-10-21T21:46:01.128531,shrek,stairs,7,False,3b5622ea6070,30.897302000084892
2025-10-21T21:46:01.670923,shrek3,"meet""",0,False,f29441e0e0be,23.059602001012536
2025-10-21T21:46:02.203912,grail,chops,3,False,3b5622ea6070,18.08909800092806
2025-10-21T21:46:02.733955,shrek3,still,18,False,f29441e0e0be,19.362476999958744
2025-10-21T21:46:03.265348,grail,Rostmm,1,True,3b5622ea6070,8.738541000639088
2025-10-21T21:46:03.784476,grail,-,259,True,f29441e0e0be,9.313588998338673
2025-10-21T21:46:04.304400,shrek3,its,1,False,3b5622ea6070,19.459819999610772
2025-10-21T21:46:04.834597,shrek,DONKEY,320,False,f29441e0e0be,15.878608002822148
2025-10-21T21:46:05.361753,shrek3,and,576,False,3b5622ea6070,17.819134001911152
2025-10-21T21:46:05.890050,grail,to,718,True,f29441e0e0be,8.735523002542323
2025-10-21T21:46:06.409720,grail,feel,11,False,3b5622ea6070,15.729203998489538
2025-10-21T21:46:06.936155,shrek3,ARTIE,213,False,f29441e0e0be,16.526797000551596
2025-10-21T21:46:07.463297,shrek3,get,39,False,3b5622ea6070,18.184100001235493
2025-10-21T21:46:07.994094,shrek,lay,2,False,f29441e0e0be,14.147076002700487
2025-10-21T21:46:08.519530,shrek,he,118,True,3b5622ea6070,11.934410998946987
2025-10-21T21:46:09.043380,shrek,one,44,False,f29441e0e0be,14.41690800129436
2025-10-21T21:46:09.569975,shrek,Is,132,False,3b5622ea6070,14.711609997902997
2025-10-21T21:46:10.097179,shrek,whistles,2,False,f29441e0e0be,14.757566998014227
2025-10-21T21:46:10.622891,shrek,FIONA'S,3,False,3b5622ea6070,15.720976000011433
2025-10-21T21:46:11.150687,shrek3,ARTIE,213,True,f29441e0e0be,10.396472000138601
2025-10-21T21:46:11.680254,shrek3,youre,0,False,3b5622ea6070,17.517068998131435
2025-10-21T21:46:12.208230,grail,thus,5,True,f29441e0e0be,8.922148001147434
2025-10-21T21:46:12.728161,grail,door,14,False,3b5622ea6070,17.160478000732837
2025-10-21T21:46:13.257992,shrek3,his,238,False,f29441e0e0be,18.097354000929045
2025-10-21T21:46:13.787532,grail,at,104,False,3b5622ea6070,18.011839001701446
2025-10-21T21:46:14.316081,grail,seek,12,False,f29441e0e0be,17.25162100046873
