pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
1,02b2af561f74,2025-10-15T11:41:40.516280,shrek,after,10,True,9666b1e279ac,10.828959999798826,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:40.636225,shrek,Is,132,True,5f108ddc428c,11.14156899984664,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:40.763498,grail,Ecky-Ecky-Ecky,1,True,22aa058432c1,7.880557000135013,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:40.878804,shrek3,WHITE,45,True,9666b1e279ac,10.209665999809658,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:41.000694,shrek3,flaming,2,True,9666b1e279ac,13.113151999732509,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:41.129169,grail,LANCELOT,59,True,9666b1e279ac,12.955159999819443,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:41.252992,grail,time,33,True,9666b1e279ac,13.925924000432133,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:41.390453,shrek,and,318,True,22aa058432c1,9.116207000261056,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:41.507836,grail,witch,30,True,22aa058432c1,5.42988699999114,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:41.618631,grail,them,41,True,22aa058432c1,5.968811000002461,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:41.730261,grail,from,94,True,22aa058432c1,5.458758000258968,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:41.840889,shrek,token,1,True,22aa058432c1,8.315495000260853,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:41.965235,grail,from,94,True,9666b1e279ac,5.980748000183667,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:42.077533,grail,a,666,True,22aa058432c1,24.290966999615197,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:42.210321,grail,Get,47,True,22aa058432c1,5.062447000000248,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:42.321663,shrek3,cosmic,1,True,22aa058432c1,6.721528999605653,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:42.435026,shrek3,SNOW,49,True,22aa058432c1,5.909024000175123,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:42.546649,shrek3,wont,0,True,22aa058432c1,6.086458000027051,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:42.658367,shrek3,cues,3,True,22aa058432c1,7.175656999606872,latency-02b2af561f74.csv
1,02b2af561f74,2025-10-15T11:41:42.771723,shrek,What,104,True,22aa058432c1,4.088121999757277,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:42.881960,shrek,after,10,True,22aa058432c1,4.496936000123242,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:42.994381,shrek,Is,132,True,22aa058432c1,5.36925300002622,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:43.106132,grail,Ecky-Ecky-Ecky,1,True,22aa058432c1,5.081894999875658,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:43.217092,shrek3,WHITE,45,True,22aa058432c1,6.877626999994391,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:43.331080,shrek3,flaming,2,True,22aa058432c1,5.759312999998656,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:43.442145,grail,LANCELOT,59,True,9666b1e279ac,6.276397999954497,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:43.555751,grail,time,33,True,22aa058432c1,5.489527999998245,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:43.669286,shrek,and,318,True,22aa058432c1,6.4505319996897015,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:43.782894,grail,witch,30,True,22aa058432c1,7.423474000006536,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:43.900670,grail,them,41,True,22aa058432c1,7.895180999639706,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:44.016151,grail,from,94,True,22aa058432c1,8.997870999792212,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:44.132150,shrek,token,1,True,22aa058432c1,10.34946099980516,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:44.251889,grail,from,94,True,9666b1e279ac,9.794615999908274,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:44.371580,grail,a,666,True,22aa058432c1,7.5594139998429455,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:44.488291,grail,Get,47,True,22aa058432c1,8.655425000142714,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:44.605090,shrek3,cosmic,1,True,22aa058432c1,10.49875000035172,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:44.724322,shrek3,SNOW,49,True,9666b1e279ac,4.323814999679598,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:44.835852,shrek3,wont,0,True,22aa058432c1,8.051238999996713,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:44.951277,shrek3,cues,3,True,22aa058432c1,9.359113999835245,latency-02b2af561f74.csv
2,02b2af561f74,2025-10-15T11:41:45.070877,shrek,What,104,True,22aa058432c1,9.941266999703656,latency-02b2af561f74.csv
1,035b34b6e439,2025-10-15T11:41:38.872368,shrek,your,49,True,9666b1e279ac,7.561305999843171,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:38.990014,shrek3,the,1285,True,22aa058432c1,4.831415999888122,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:39.101486,shrek3,JOCKS,2,True,22aa058432c1,7.217372000013711,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:39.216766,grail,is,317,True,22aa058432c1,6.74451599979875,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:39.330443,shrek,DONKEY,320,True,22aa058432c1,6.890871999985393,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:39.442582,shrek3,time,23,True,22aa058432c1,8.935090999784734,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:39.557922,shrek,afraid,8,True,22aa058432c1,5.946328999925754,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:39.670478,shrek,token,1,True,22aa058432c1,10.587035000298783,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:39.789645,grail,pause,10,True,9666b1e279ac,10.583859000234952,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:39.911489,grail,(as,0,True,22aa058432c1,7.818445999873802,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:40.025683,grail,a,666,True,9666b1e279ac,6.723666000198136,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:40.138091,shrek3,body),0,True,9666b1e279ac,8.185935000255995,latency-035b34b6e439.csv
1,035b34b6e439,2025-10-15T11:41:40.252160,grail,(as,0,True,9666b1e279ac,7.450745999904029,latency-035b34b6e439.csv
