pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
1,01bb60e4d84e,2025-10-15T11:46:16.375439,shrek,and,318,True,a45d25883979,6.506221000108781,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:16.489319,grail,LTD,6,True,a45d25883979,15.378495000277326,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:16.615996,grail,Ecky-Ecky-Ecky,1,True,a45d25883979,12.46113300021534,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:16.737375,shrek3,CHARMING,232,True,a45d25883979,8.131183000386955,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:16.856125,grail,toward,10,True,a45d25883979,8.154273999934958,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:16.972583,grail,the,1600,True,a45d25883979,10.91600700010531,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:17.091139,shrek3,decree,1,True,a45d25883979,12.55908900020586,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:17.212062,shrek,HOOD,13,True,a45d25883979,8.321329999944282,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:17.328633,shrek,he,118,True,a45d25883979,7.74843699991834,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:17.447122,shrek3,decree,1,True,a45d25883979,29.253478000100586,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:17.593610,shrek3,SHREK,678,True,a45d25883979,10.336977999941157,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:17.718912,shrek,not,50,True,a45d25883979,15.107642999737436,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:17.842925,grail,Ecky-Ecky-Ecky,1,True,a45d25883979,8.334450000347715,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:17.960544,shrek3,JOCKS,2,True,a45d25883979,15.936942999815074,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:18.095828,grail,for,118,True,a45d25883979,12.990685000204394,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:18.223295,grail,upon,13,True,a45d25883979,10.646006000115449,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:18.348893,shrek,not,50,True,a45d25883979,7.758231000025262,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:18.466020,shrek3,me,72,True,a45d25883979,6.664551000085339,latency-01bb60e4d84e.csv
1,01bb60e4d84e,2025-10-15T11:46:18.582513,shrek3,JOCKS,2,True,a45d25883979,9.555875999922137,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:18.711465,shrek,FIONA,211,True,a45d25883979,21.584651000011945,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:18.857589,shrek,and,318,True,1de2274fea60,6.251664999581408,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:18.970741,grail,LTD,6,True,1de2274fea60,11.492609000015364,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:19.096162,grail,Ecky-Ecky-Ecky,1,True,a45d25883979,12.966523000159214,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:19.219631,shrek3,CHARMING,232,True,a45d25883979,8.677814999828115,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:19.334873,grail,toward,10,True,a45d25883979,8.68727300030514,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:19.456018,grail,the,1600,True,a45d25883979,8.878587000253901,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:19.578028,shrek3,decree,1,True,a45d25883979,11.268313000073247,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:19.699903,shrek,HOOD,13,True,a45d25883979,8.523352999873168,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:19.819217,shrek,he,118,True,a45d25883979,6.000971999583271,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:19.933149,shrek3,decree,1,True,a45d25883979,17.6461000000927,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:20.061990,shrek3,SHREK,678,True,72ad01c69167,4.396985999846947,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:20.171827,shrek,not,50,True,1de2274fea60,11.477898000066489,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:20.294802,grail,Ecky-Ecky-Ecky,1,True,a45d25883979,6.347180999910052,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:20.406844,shrek3,JOCKS,2,True,72ad01c69167,5.477576999965095,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:20.518159,grail,for,118,True,72ad01c69167,7.419867000407976,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:20.637114,grail,upon,13,True,1de2274fea60,10.256535000280564,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:20.754072,shrek,not,50,True,1de2274fea60,10.306027999831713,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:20.873776,shrek3,me,72,True,1de2274fea60,6.569033000232594,latency-01bb60e4d84e.csv
2,01bb60e4d84e,2025-10-15T11:46:20.985547,shrek3,JOCKS,2,True,1de2274fea60,8.590984999955253,latency-01bb60e4d84e.csv
1,021a6b1d0136,2025-10-15T11:45:02.691514,shrek,way,26,False,a45d25883979,8.975122999800078,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:02.805317,shrek3,the,1285,True,a45d25883979,4.996384000151011,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:02.916083,shrek3,an,51,True,a45d25883979,6.594050000330753,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:03.030949,shrek,after,10,True,a45d25883979,7.671999999729451,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:03.144751,shrek3,cues,3,True,a45d25883979,8.442673999979888,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:03.260246,grail,the,1600,True,a45d25883979,7.185690999904182,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:03.373825,grail,pretty,7,True,a45d25883979,5.759894000220811,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:03.485408,grail,"Peng,",0,True,72ad01c69167,10.47702100004244,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:03.603560,shrek3,PRINCE,207,True,72ad01c69167,6.460470000092755,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:03.715176,shrek3,what,82,True,a45d25883979,6.14387199993871,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:03.827070,shrek3,the,1285,True,1de2274fea60,7.095460000073217,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:03.940233,grail,chops,3,True,72ad01c69167,10.44657800002824,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:04.058331,shrek,I,386,True,72ad01c69167,8.610031999978673,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:04.172787,shrek,will,16,True,1de2274fea60,8.173815000191098,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:04.288614,grail,"Peng,",0,True,1de2274fea60,7.950336000249081,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:04.404524,grail,pretty,7,True,1de2274fea60,15.595297999880133,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:04.552847,shrek,whole,10,True,a45d25883979,9.345898999981728,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:04.670512,shrek3,Hold,8,True,a45d25883979,6.847067999842693,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:04.783284,shrek,number,8,True,a45d25883979,17.912691999754315,latency-021a6b1d0136.csv
1,021a6b1d0136,2025-10-15T11:45:04.915761,shrek3,SHREK,678,True,72ad01c69167,20.37306000011085,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:05.058028,shrek,way,26,True,a45d25883979,9.059372999672632,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:05.175083,shrek3,the,1285,True,a45d25883979,8.221647000027588,latency-021a6b1d0136.csv
