pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
1,02fa1d21017e,2025-10-15T11:28:52.675769,grail,upon,13,True,caf731515e35,4.715013999884832,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:28:54.688466,grail,rows,1,False,caf731515e35,9.762700000010229,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:28:56.713754,shrek3,with,112,False,caf731515e35,10.805358000197884,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:28:58.838118,grail,going,21,True,caf731515e35,11.003616999914811,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:00.759757,shrek3,toward,14,False,caf731515e35,10.322880999865449,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:02.606266,shrek,(standing,0,True,caf731515e35,5.1189729997531686,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:04.706222,shrek3,and,576,False,caf731515e35,9.334896999916964,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:06.708318,shrek,DONKEY,320,True,caf731515e35,3.9771020001353454,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:08.670372,shrek,DONKEY,320,True,caf731515e35,5.669049000061932,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:10.547575,shrek,DONKEY,320,True,caf731515e35,4.628102999959083,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:12.378094,grail,19Prince,0,False,caf731515e35,9.15387599980022,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:14.552682,shrek,Shrek,433,True,caf731515e35,4.258123999989039,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:16.591651,grail,are,114,True,caf731515e35,4.80671400009669,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:18.453255,grail,Butts,2,True,caf731515e35,8.323817000018607,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:20.582154,shrek3,2,8,False,caf731515e35,10.19423200023084,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:22.570320,shrek,SHREK,433,True,caf731515e35,4.950335000103223,latency-02fa1d21017e.csv
1,02fa1d21017e,2025-10-15T11:29:24.657547,grail,it,279,True,caf731515e35,4.929944000195974,latency-02fa1d21017e.csv
